

Started: 2016-07-28 19:22:13.664340.
Data OK.
Network OK.
287974 parameters
Functions OK.
Training...
Epoch     TL                  TA                  VL                  VA                  Time                
48        0.449580928981      0.85538             0.682164615393      0.9512              2.97255897522       
49        0.442162835598      0.85678             0.690465122461      0.951               2.96355891228       
50        0.441728797853      0.8588              0.676761856675      0.951               2.97510695457       
51        0.433109644055      0.86074             0.670719093084      0.9531              2.96781611443       
52        0.431693770885      0.8605              0.677606028318      0.9527              2.96927404404       
53        0.427913601995      0.8618              0.662405759096      0.9529              2.97036504745       
54        0.420952110589      0.86538             0.663188806176      0.9527              2.96765708923       
55        0.419675192535      0.86488             0.661773207784      0.9525              2.97174692154       
56        0.415700295866      0.86724             0.658240869641      0.9543              2.96115112305       
57        0.418520082235      0.86552             0.654036167264      0.9534              2.94041895866       
58        0.411991483867      0.86686             0.658104085922      0.9552              2.93590497971       
59        0.415424415171      0.86694             0.654479375482      0.9552              2.93482995033       
60        0.405508315563      0.87048             0.647161856294      0.9564              2.93202209473       
61        0.408313569427      0.87042             0.645195198059      0.9553              2.93365597725       
62        0.403533133268      0.87138             0.646859028935      0.9554              2.93342590332       
63        0.396151369512      0.87212             0.634681496024      0.9564              2.93501996994       
64        0.394865788817      0.87366             0.639492562413      0.9557              2.93147087097       
65        0.394968549907      0.87346             0.646881368756      0.9569              2.93453001976       
66        0.386430575252      0.87588             0.630387994647      0.9572              2.93703889847       
67        0.388474152088      0.87652             0.629666110873      0.9572              2.93549013138       
68        0.383095329106      0.87732             0.63338585794       0.957               2.93591594696       
69        0.384445799291      0.87678             0.614035663009      0.957               2.93410396576       
70        0.390593046844      0.87562             0.640516546369      0.9579              2.93462705612       
71        0.38038392365       0.87808             0.620517233014      0.9596              2.93370103836       
72        0.381986332238      0.87598             0.613100659847      0.9584              2.93693184853       
73        0.376966980398      0.87812             0.623134669662      0.9592              2.93291282654       
74        0.376564525664      0.87808             0.622342452407      0.959               2.9334089756        
75        0.372983617485      0.87988             0.62005648911       0.9587              2.93723702431       
76        0.37365305692       0.8805              0.618228295445      0.9593              2.93551397324       
77        0.371515000463      0.88048             0.60821750164       0.9592              2.93480205536       
78        0.369548816681      0.8822              0.615584546328      0.9586              2.93711686134       
79        0.364754320681      0.88278             0.608345773816      0.9594              2.93160104752       
80        0.368067820668      0.8819              0.614677622914      0.9597              2.93713712692       
81        0.364007416368      0.88406             0.604994186759      0.9601              2.93654799461       
82        0.363936474919      0.88346             0.612341809273      0.9601              2.93442988396       
83        0.359219996929      0.88588             0.604174053669      0.9596              2.93651103973       
84        0.364941071272      0.8834              0.60780916512       0.9611              2.9348988533        
85        0.354431419671      0.88676             0.602942228317      0.9596              2.93716192245       
86        0.353040682673      0.88758             0.596171548963      0.9612              2.93143701553       
87        0.35415109992       0.88704             0.599329376221      0.9614              2.9324991703        
88        0.345215379298      0.88916             0.590770256519      0.9604              2.93808698654       
89        0.358496291637      0.885               0.600096601248      0.9624              2.93564915657       
90        0.352668379545      0.88848             0.596768212318      0.9616              2.93445706367       
91        0.347448222935      0.8896              0.591924470663      0.9613              2.93354582787       
92        0.345482291728      0.88852             0.585291713476      0.9619              2.93617105484       
93        0.342180165499      0.89032             0.594045946002      0.9623              2.93107509613       
94        0.339486678839      0.89064             0.57566164732       0.9633              2.9382610321        
95        0.346043941379      0.8888              0.59106105864       0.9633              2.93660497665       
96        0.341166435778      0.88998             0.586435845494      0.9618              2.93675398827       
97        0.340072138906      0.89098             0.58128477931       0.9622              2.93512821198       
98        0.341591451764      0.89084             0.586234873533      0.9629              2.93265509605       
99        0.336031045914      0.89222             0.572389134765      0.9623              2.93542289734       
100       0.332155085504      0.89378             0.561723211408      0.964               2.93685412407       
101       0.33440026015       0.89278             0.580966445804      0.9635              2.93432688713       
102       0.335114663988      0.8939              0.579255157709      0.9632              2.94304084778       
103       0.328194072694      0.89428             0.565355762839      0.9636              2.93622708321       
104       0.327407416105      0.89588             0.571735614538      0.9637              2.93734502792       
105       0.331367775202      0.89408             0.571941030025      0.964               2.93679690361       
106       0.326228397787      0.89496             0.558651658893      0.9644              2.93579387665       
107       0.325281807184      0.89572             0.561307829618      0.9644              2.93549394608       
108       0.326535578817      0.89546             0.57730486989       0.9644              2.93643903732       
109       0.324223386794      0.89504             0.559007322788      0.9647              2.93761587143       
110       0.328426429927      0.89398             0.567197090387      0.9648              2.937707901         
111       0.320682684928      0.89808             0.55141299367       0.9644              2.93731498718       
112       0.323577906489      0.89644             0.563912445307      0.966               2.93568396568       
113       0.323828744441      0.89704             0.560800138116      0.9661              2.93767809868       
114       0.317231739759      0.89826             0.545572000742      0.9654              2.93848705292       
115       0.324436624199      0.8961              0.551480039954      0.965               2.93266820908       
116       0.318007966429      0.89784             0.546802183986      0.9649              2.93523097038       
117       0.319691499472      0.89826             0.559685307741      0.9659              2.93650507927       
118       0.317193295956      0.89964             0.56200286448       0.9663              2.93289399147       
119       0.316042626798      0.89972             0.548868960142      0.9655              2.93378782272       
120       0.318822353035      0.8985              0.553192743659      0.9663              2.93408203125       
121       0.316746339798      0.89852             0.561810153723      0.966               2.93626785278       
122       0.311631837189      0.9007              0.548938262463      0.9656              2.93165111542       
123       0.316913242787      0.9001              0.553735929728      0.9658              2.93650794029       
124       0.310936814845      0.89974             0.547375428677      0.9668              2.93545007706       
125       0.30860797137       0.9011              0.545603778958      0.9673              2.93560385704       
126       0.307161694765      0.9019              0.541019961238      0.9669              2.93481111526       
127       0.308129778951      0.90044             0.53808092773       0.9664              2.93631601334       
128       0.308650098741      0.9016              0.541049686074      0.967               2.93529295921       
129       0.305454471111      0.90302             0.539452058077      0.9675              2.93500590324       
130       0.307948029041      0.90354             0.541280007362      0.9675              2.93082714081       
131       0.30034243986       0.90296             0.534448701143      0.9676              2.93620705605       
132       0.305576777309      0.9027              0.531977549195      0.9672              2.93597602844       
133       0.302728990316      0.90326             0.535807672143      0.9682              2.93329000473       
134       0.303445785344      0.90276             0.535034391284      0.9683              2.93627381325       
135       0.298394782543      0.90434             0.52792019099       0.9682              2.92830395699       
136       0.298282175362      0.90546             0.524258741736      0.9682              2.93632698059       
137       0.300654132366      0.90414             0.522767922282      0.9686              2.93646621704       
138       0.298975978345      0.9049              0.525939272344      0.967               2.93599796295       
139       0.294285530746      0.9061              0.518093329668      0.9682              2.93694901466       
140       0.299512279034      0.90394             0.522748684883      0.9687              2.93766689301       
141       0.29763478741       0.90594             0.529142442346      0.9682              2.93587899208       
142       0.296008800864      0.9053              0.524021565914      0.969               2.92680478096       
143       0.293265461177      0.90496             0.516244091094      0.9682              2.93673491478       
144       0.298718777746      0.9065              0.528458203375      0.9685              2.93801617622       
145       0.296243844181      0.9038              0.525321502984      0.9692              2.93749785423       
146       0.294854779392      0.90552             0.524964044988      0.9682              2.93627810478       
147       0.293216892332      0.9062              0.519879034162      0.9687              2.93529105186       
148       0.292056906074      0.90768             0.519969764352      0.968               2.93510699272       
149       0.290960548222      0.90774             0.517479968071      0.969               2.93746995926       
150       0.294422567934      0.90508             0.524056623876      0.9683              2.93483400345       
151       0.290067023486      0.9053              0.512958835065      0.9681              2.93618702888       
152       0.292370616496      0.9074              0.517753814161      0.9682              2.93521904945       
153       0.288322692066      0.90932             0.511525030434      0.9697              2.93546295166       
154       0.287055158019      0.90844             0.506545729935      0.9699              2.9325170517        
155       0.2868744196        0.90816             0.503328059614      0.9694              2.93642401695       
156       0.283914310336      0.91008             0.51166588366       0.9697              2.93514704704       
157       0.282002502978      0.90936             0.50627168715       0.9701              2.93427109718       
158       0.283947351426      0.90864             0.507166321576      0.9701              2.93761205673       
159       0.284334913045      0.91012             0.51438678503       0.9695              2.9300069809        
160       0.286986507326      0.90758             0.510103058815      0.9703              2.93637609482       
161       0.283023478836      0.90948             0.505573403835      0.9697              2.93690514565       
162       0.282732084095      0.90902             0.51083611995       0.9702              2.93446183205       
163       0.280842634887      0.90978             0.505097194016      0.9702              2.93558692932       
164       0.281699127853      0.90998             0.504835222661      0.9702              2.93561506271       
165       0.280488196611      0.91042             0.502957192063      0.9698              2.93679094315       
166       0.282670558691      0.90768             0.49761339426       0.9699              2.93315291405       
167       0.282990133017      0.91062             0.502745051682      0.9704              2.93857312202       
168       0.277454745024      0.91028             0.495383159816      0.9703              2.93492007256       
169       0.279966445416      0.91142             0.496257469058      0.9705              2.93554902077       
170       0.275054239929      0.91438             0.496598184109      0.9699              2.9366710186        
171       0.274836487472      0.91304             0.489030106366      0.9707              2.93802595139       
172       0.276955877244      0.91236             0.49742564708       0.9703              2.93531298637       
173       0.277734909505      0.91134             0.493077233434      0.9701              2.93701410294       
174       0.271307878196      0.91202             0.48724758327       0.9697              2.93493199348       
175       0.272068461329      0.91244             0.486594115198      0.9701              2.93681693077       
176       0.275024424642      0.9121              0.487202276289      0.9709              2.93517398834       
177       0.275187537521      0.91126             0.492134040594      0.971               2.93712306023       
178       0.274236301333      0.91156             0.492206925154      0.9708              2.93772912025       
179       0.273093552738      0.9128              0.49341314733       0.9703              2.93660497665       
180       0.276389495432      0.91172             0.496754387021      0.9694              2.9332318306        
181       0.272884943038      0.91288             0.491019928455      0.9708              2.93677306175       
182       0.26989540562       0.91276             0.484639374912      0.9713              2.93897390366       
183       0.273117500842      0.91466             0.486643362045      0.9712              2.93811202049       
184       0.273337581307      0.9123              0.488340912759      0.9698              2.93494510651       
185       0.267592425495      0.9134              0.48389172703       0.9708              2.93760299683       
186       0.266163453609      0.91436             0.488342796266      0.9707              2.93882799149       
187       0.273886899054      0.91212             0.486612822115      0.9694              2.93722009659       
188       0.262621731013      0.9144              0.472315651178      0.9697              2.93635892868       
189       0.269463144541      0.91464             0.478897318244      0.97                2.93506479263       
190       0.270523713082      0.91498             0.480156037211      0.9713              2.93792700768       
191       0.269540509135      0.91304             0.478519828618      0.971               2.93573021889       
192       0.261720643491      0.91684             0.479694950581      0.9703              2.93777394295       
193       0.267101037204      0.91376             0.482280127704      0.9707              2.93671894073       
194       0.265616813302      0.91494             0.472783097625      0.9713              2.93271493912       
195       0.264881010354      0.91592             0.475966452062      0.9718              2.93637609482       
196       0.265867398083      0.91552             0.472474853694      0.9712              2.93778991699       
197       0.267248072624      0.91464             0.474573408067      0.9706              2.93658208847       
198       0.265151621252      0.91528             0.476443487406      0.9715              2.93643403053       
199       0.260497214943      0.91702             0.472385928035      0.9709              2.9496819973        
200       0.26317810908       0.91566             0.474209526181      0.9715              2.93621706963       
201       0.261726297587      0.91684             0.474694149196      0.9702              2.93470191956       
202       0.263116978258      0.91676             0.477282314003      0.9702              2.93457889557       
203       0.260454548746      0.91744             0.465595282614      0.9714              2.9292678833        
204       0.265941169709      0.91316             0.471698892117      0.9705              2.937032938         
205       0.256000082493      0.91686             0.460727141798      0.972               2.93924403191       
206       0.262676303834      0.91516             0.465504346788      0.9723              2.93313312531       
207       0.262454074621      0.91578             0.469853650033      0.9714              2.93449211121       
208       0.254160384387      0.91908             0.45853330344       0.9708              2.93528795242       
209       0.262702465057      0.91772             0.463820661604      0.971               2.93720316887       
210       0.260465921313      0.91662             0.460756960511      0.9718              2.93639087677       
211       0.262833115458      0.9153              0.468449109793      0.9717              2.93790698051       
212       0.257927711755      0.91878             0.457477283478      0.9712              2.93661689758       
213       0.259247245342      0.91718             0.461364886165      0.9717              2.93149805069       
214       0.254027482718      0.9187              0.459067943692      0.9706              2.93565893173       
215       0.257345658094      0.9182              0.461278493702      0.9721              2.93596601486       
216       0.256518368125      0.9183              0.458888317645      0.9718              2.9337208271        
217       0.253509569913      0.9182              0.453474608064      0.9722              2.93260908127       
218       0.257787312418      0.91886             0.460035315156      0.9714              2.9367620945        
219       0.255556716025      0.91718             0.451983220875      0.9716              2.93757009506       
220       0.255862436891      0.91784             0.454813970625      0.9734              2.93839406967       
221       0.259309308976      0.91692             0.455492983758      0.9717              2.93658804893       
222       0.254021569788      0.91836             0.458956037462      0.9724              2.93333101273       
223       0.254709724486      0.91842             0.452622517943      0.9717              2.93774700165       
224       0.252414327115      0.91898             0.447989156842      0.9724              2.93851900101       
225       0.254331524521      0.91902             0.454763704538      0.973               2.93684196472       
226       0.2529144831        0.91956             0.448557244241      0.9732              2.93744802475       
227       0.253997765779      0.9195              0.447789396346      0.9727              2.93576097488       
228       0.254189668298      0.9184              0.451456944644      0.9724              2.93653011322       
229       0.255338935554      0.91932             0.45712236464       0.9731              2.93678402901       
230       0.253363673836      0.91936             0.461104172468      0.9723              2.93399310112       
231       0.249873696417      0.92138             0.447857394814      0.972               2.93673086166       
232       0.247379010022      0.92022             0.44218107909       0.9721              2.93690180779       
233       0.253318725973      0.92078             0.455445544422      0.9731              2.93716192245       
234       0.245434589237      0.92366             0.4369471699        0.9729              2.93593096733       
235       0.251498078108      0.92012             0.448081080616      0.973               2.93292999268       
236       0.244412996024      0.9215              0.441968242824      0.9727              2.94268298149       
237       0.248592481315      0.9203              0.441308452189      0.9724              2.96658205986       
238       0.247341047078      0.92104             0.444806155562      0.9733              2.96973204613       
239       0.24280427292       0.92248             0.437547682226      0.9735              2.96907806396       
240       0.250983273536      0.92074             0.445102332532      0.9734              2.9694480896        
241       0.247428635508      0.92062             0.443636462092      0.9735              2.96858382225       
242       0.246524004936      0.92146             0.441073046625      0.9723              2.96898007393       
243       0.247237443924      0.92192             0.442702436447      0.9731              2.96940207481       
244       0.248774465322      0.92196             0.443868298829      0.9734              2.96500897408       
245       0.246443056762      0.92114             0.445218852162      0.9731              2.96763706207       
246       0.245709777772      0.92238             0.43706780076       0.9736              2.96797084808       
247       0.245732920617      0.92152             0.437856693566      0.973               2.96884894371       
248       0.241143456548      0.92114             0.437991502881      0.9732              2.96757102013       
249       0.24696883142       0.92126             0.440304270387      0.9737              2.9696598053        
250       0.244782292247      0.92194             0.440406565368      0.9736              2.96981787682       
251       0.246949843168      0.92082             0.444613970816      0.9725              2.96771502495       
252       0.243160061687      0.92136             0.437783662975      0.9738              2.96742081642       
253       0.243154999614      0.92262             0.438248878717      0.973               2.96814799309       
254       0.240731369555      0.9229              0.430594144762      0.9737              2.96950697899       
255       0.246833794564      0.92028             0.438172015548      0.974               2.96887087822       
256       0.240162540674      0.92364             0.43345784843       0.9724              2.97237801552       
257       0.244686770439      0.9228              0.440348081291      0.9737              2.97126293182       
258       0.241543331593      0.92372             0.434486728907      0.9736              2.97396397591       
259       0.238539333493      0.9249              0.432541432977      0.9742              2.97446608543       
260       0.237435443103      0.92296             0.428226257861      0.9741              2.9686999321        
261       0.241685961485      0.92374             0.435460931063      0.9725              2.970911026         
262       0.240581386685      0.9246              0.433382742107      0.9731              2.96956014633       
263       0.239412306696      0.92326             0.432622995973      0.9737              2.97174596786       
264       0.240467619151      0.92348             0.429999166727      0.9735              2.96773505211       
265       0.240147180855      0.92374             0.427087120712      0.9733              2.97135400772       
266       0.237986749113      0.92396             0.425820483267      0.9726              2.97085809708       
267       0.239917511344      0.92264             0.422498115897      0.9736              2.96829795837       
268       0.234878168553      0.92434             0.419486998022      0.9736              2.97167205811       
269       0.234178008586      0.92536             0.420630756021      0.9737              2.96775102615       
270       0.239692496061      0.9232              0.423637767136      0.9738              2.96955108643       
271       0.235649312288      0.92494             0.421750053763      0.9742              2.96577811241       
272       0.234309236407      0.92474             0.418694519997      0.9743              2.96849989891       
273       0.234601713568      0.92518             0.421973367035      0.9729              2.96797990799       
274       0.237382768393      0.924               0.425580452383      0.9739              2.96970701218       
275       0.235617333502      0.92504             0.427384953201      0.973               2.96584200859       
276       0.23176123485       0.9256              0.419355092943      0.9729              2.96919894218       
277       0.237992052883      0.92452             0.423655614257      0.9734              2.96931409836       
278       0.236334311217      0.92544             0.431179858744      0.9731              2.97074508667       
279       0.237780078351      0.92524             0.420575192571      0.9739              2.96989107132       
280       0.236993109882      0.9248              0.422475384176      0.9736              2.96644997597       
281       0.238657983094      0.92572             0.424669632316      0.9737              2.97164702415       
282       0.237322760522      0.92428             0.428236879408      0.973               2.96777510643       
283       0.233270116299      0.92654             0.426516601443      0.9737              2.96572303772       
284       0.233433252275      0.92612             0.421942064166      0.9743              2.96571207047       
285       0.230246696621      0.92558             0.415574039519      0.9732              2.96590709686       
286       0.227159823924      0.92666             0.411310358346      0.9739              2.96540808678       
287       0.233932358921      0.92654             0.420883756876      0.9732              2.96700501442       
288       0.229371873587      0.92634             0.414019028842      0.9745              2.96786403656       
289       0.233647782952      0.92492             0.417472177744      0.9744              2.96457004547       
290       0.23254516542       0.92572             0.415772458911      0.9733              2.96684598923       
291       0.231352712065      0.92668             0.417713271081      0.9729              2.96461200714       
292       0.234264544398      0.92574             0.416740824282      0.9739              2.96935892105       
293       0.235669685602      0.92432             0.420752033591      0.9742              2.96783494949       
294       0.230749798119      0.92762             0.411397281289      0.9742              2.96597719193       
295       0.229907885343      0.92706             0.408837364614      0.974               2.96650600433       
296       0.23197638616       0.92704             0.412416665256      0.9732              2.96492195129       
297       0.232050593793      0.92556             0.40922909528       0.9745              2.9666018486        
298       0.232274177223      0.92518             0.408297550678      0.9738              2.96600294113       
299       0.232483609468      0.92582             0.415315531194      0.9742              2.96761512756       
300       0.229846117198      0.92734             0.417273260653      0.9749              2.965020895         
301       0.229945643842      0.92686             0.412962885201      0.974               2.96744203568       
302       0.227850438654      0.92764             0.410538548231      0.9734              2.96862101555       
303       0.229636046439      0.92602             0.405741718411      0.9738              2.96695303917       
304       0.231492566764      0.92612             0.413372375071      0.9739              2.96464300156       
305       0.227881023139      0.9267              0.409233507514      0.9743              2.96960997581       
306       0.231539872289      0.92624             0.410957664251      0.9735              2.96675682068       
307       0.232643521279      0.92542             0.412140439451      0.9739              2.96679115295       
308       0.223255171329      0.92858             0.408403642476      0.9741              2.97878694534       
309       0.227847317755      0.92836             0.409646332264      0.9743              2.96543502808       
310       0.227136850804      0.92772             0.415873961151      0.9722              2.96708488464       
311       0.222235184908      0.92928             0.40601478368       0.9745              2.96588516235       
312       0.226226240993      0.92708             0.40374802053       0.9744              2.97007203102       
313       0.227461812794      0.92766             0.407336561382      0.9724              2.96638083458       
314       0.225657099485      0.92914             0.405770350993      0.9742              2.96624684334       
315       0.227072438896      0.92734             0.406471201777      0.9739              2.96911096573       
316       0.224902775437      0.92816             0.398601654172      0.9731              2.96348810196       
317       0.225556954145      0.92908             0.397880849242      0.9748              2.96492218971       
318       0.227700357139      0.92782             0.404282388091      0.9733              2.96833086014       
319       0.224984171242      0.92788             0.400192904472      0.9735              2.96256899834       
320       0.225472691208      0.92796             0.398278288543      0.9734              2.96113395691       
321       0.224053988159      0.9284              0.395088535547      0.9733              2.96321988106       
322       0.224029420614      0.9293              0.396820068359      0.9747              2.9610350132        
323       0.223961223364      0.9281              0.396272610128      0.9735              2.96524810791       
324       0.222136188596      0.92988             0.398344573379      0.9744              2.96293497086       
325       0.225723499507      0.92772             0.401203760505      0.9731              2.96303796768       
326       0.227271074057      0.92704             0.400745649636      0.9734              2.96153497696       
327       0.223572892547      0.92872             0.393868723512      0.9733              2.94971394539       
328       0.219715726078      0.92948             0.389464980364      0.9737              2.94651699066       
329       0.225039305985      0.92738             0.400684083998      0.9727              2.92675185204       
330       0.223539974838      0.92868             0.397808632255      0.973               2.92527103424       
331       0.225782450289      0.92812             0.397528284788      0.9738              2.92512989044       
332       0.223482692689      0.92848             0.400323742628      0.9733              2.92803096771       
333       0.224803542495      0.92796             0.400149555504      0.9733              2.9227180481        
334       0.219947812408      0.92846             0.396785618365      0.9737              2.92448496819       
335       0.22315802291       0.92912             0.398556165397      0.9732              2.92688012123       
336       0.222225131989      0.92772             0.400440919399      0.9735              2.92815589905       
337       0.217970487028      0.93078             0.396333131194      0.9742              2.92814993858       
338       0.223464927822      0.92894             0.400594338775      0.9733              2.92793703079       
339       0.223999715447      0.92782             0.391705517471      0.9744              2.93189406395       
340       0.217550474107      0.93016             0.391316378117      0.9735              2.9302740097        
341       0.221737631708      0.92958             0.391501688957      0.9743              2.92978692055       
342       0.222725360692      0.92806             0.395043087006      0.9735              2.92640805244       
343       0.225688745677      0.92804             0.396883742511      0.9739              2.9274661541        
344       0.213942822069      0.93032             0.385012936592      0.9745              2.92832589149       
345       0.22065918833       0.93028             0.391639715433      0.9732              2.92926883698       
346       0.222533892095      0.92906             0.392951212823      0.9737              2.92318820953       
347       0.21838179335       0.92962             0.386850303411      0.9746              2.92801809311       
348       0.217675568014      0.93068             0.386347043514      0.9743              2.92515087128       
349       0.218303804845      0.92962             0.383620668948      0.9748              2.92507886887       
350       0.217231968939      0.93126             0.386876283586      0.9742              2.92737293243       
351       0.220499873906      0.92902             0.387489539385      0.9735              2.92796778679       
352       0.217715844512      0.93048             0.386786910892      0.974               2.92582011223       
353       0.221939195842      0.92944             0.392289459705      0.9734              2.92943501472       
354       0.216344145238      0.93064             0.387613575161      0.9736              2.92827105522       
355       0.220412868708      0.92894             0.391158536077      0.9739              2.92749714851       
356       0.217281747907      0.93092             0.390806572139      0.9733              2.92804193497       
357       0.219223530293      0.92962             0.391251297295      0.9739              2.92847895622       
358       0.219122908562      0.92992             0.390466187894      0.9744              2.9302740097        
359       0.217214560807      0.93072             0.384086957574      0.974               2.92709994316       
360       0.218861151487      0.93122             0.386113741994      0.974               2.9471590519        
361       0.217312918454      0.93074             0.388345995545      0.9742              2.96042299271       
362       0.214296773225      0.93132             0.391611145437      0.9738              2.96099805832       
363       0.21610327825       0.92982             0.394039568305      0.974               2.95942211151       
364       0.220053383112      0.93116             0.393508008122      0.9739              2.9609568119        
365       0.217529090792      0.93024             0.39025093168       0.9744              2.95945382118       
366       0.215602125674      0.93088             0.388282369077      0.9746              2.96135592461       
367       0.215946040899      0.93112             0.38437396735       0.9739              2.95970797539       
368       0.215438371524      0.93084             0.383677642047      0.974               2.96218395233       
369       0.21890457958       0.93074             0.387899564207      0.9743              2.96284794807       
370       0.214260283411      0.93234             0.386467052996      0.9744              2.95702886581       
371       0.219070576876      0.9303              0.388556569815      0.9741              2.96246504784       
372       0.217200688422      0.9313              0.386179806292      0.9744              2.96142792702       
373       0.216836580783      0.9315              0.386272779107      0.974               2.95865797997       
374       0.217465526164      0.93008             0.383405178785      0.9746              2.96107387543       
375       0.213188875616      0.93186             0.378285522759      0.9745              2.95898413658       
376       0.217627757639      0.93042             0.380112214386      0.9742              2.95948290825       
377       0.212205049098      0.93202             0.378316845         0.9748              2.96061110497       
378       0.211518542767      0.9321              0.376842190325      0.9743              2.95972394943       
379       0.212619889826      0.93284             0.379343727231      0.9741              2.96091103554       
380       0.218817364275      0.93054             0.385854420066      0.9741              2.96014118195       
381       0.216814932376      0.9311              0.386632727087      0.9737              2.96172189713       
382       0.213765678257      0.93054             0.381201344728      0.9738              2.9636259079        
383       0.215252037346      0.93158             0.380902451277      0.9744              2.95918893814       
384       0.215585446954      0.93234             0.380993877351      0.9737              2.96143698692       
385       0.213081006855      0.93178             0.380726595223      0.9736              2.96119904518       
386       0.215007533282      0.93126             0.381928293407      0.9746              2.95765089989       
387       0.211990865916      0.93336             0.373147389293      0.9745              2.96094298363       
388       0.215645238906      0.93136             0.378889085352      0.9744              2.95879602432       
389       0.210940545201      0.93176             0.375891876221      0.9745              2.9603202343        
390       0.212337241769      0.93302             0.379731275141      0.974               2.96239185333       
391       0.205042446405      0.93464             0.368051686883      0.975               2.96129202843       
392       0.216736455858      0.93132             0.376043248177      0.9741              2.95902180672       
393       0.210625805259      0.93234             0.373227515817      0.9736              2.9615149498        
394       0.212656294852      0.93126             0.381341323256      0.9732              2.96482610703       
395       0.210298846662      0.9325              0.375810174644      0.9742              2.96002197266       
396       0.212069456801      0.93208             0.378561779857      0.9737              2.96101999283       
397       0.214352767617      0.93146             0.379120640457      0.9736              2.96029400826       
398       0.209213708788      0.932               0.371813204885      0.9741              2.96070480347       
399       0.210367137194      0.93292             0.367723467946      0.9741              2.96022796631       
400       0.211224571764      0.93344             0.369242754579      0.9743              2.95934987068       
401       0.214472507387      0.9307              0.371827821434      0.9741              2.96259188652       
402       0.212843668759      0.93104             0.3705960989        0.9746              2.96862792969       
403       0.210681955665      0.93332             0.366573470831      0.974               2.95664691925       
404       0.213857437521      0.93074             0.372571395338      0.9743              2.95279598236       
405       0.208855472133      0.93314             0.370465180278      0.9732              2.96140789986       
